customer_id,has_partner,has_dependents
6402-EJMWF,No,No
3620-EHIMZ,Yes,Yes
3213-VVOLG,Yes,Yes
6870-ECSHE,No,No
8747-UDCOI,Yes,No
8374-XGEJJ,Yes,No
2656-TABEH,Yes,No
6946-LMSQS,Yes,No
4626-OZDTJ,Yes,No
9169-BSVIN,No,No
2325-ZUSFD,Yes,Yes
8194-PEEBY,Yes,Yes
6872-HXFNF,Yes,No
3932-CMDTD,No,No
7714-YXSMB,No,No
8387-UGUSU,Yes,Yes
1080-BWSYE,Yes,No
4039-HEUNW,Yes,No
1194-HVAIF,Yes,No
0812-WUPTB,Yes,No
3594-UVONA,No,No
0004-TLHLJ,No,No
1767-TGTKO,Yes,Yes
8439-LTUGF,No,No
8805-JNRAZ,No,No
5089-IFSDP,Yes,No
6418-HNFED,Yes,No
0206-OYVOC,Yes,Yes
7291-CDTMJ,No,No
7128-GGCNO,No,No
0237-YFUTL,Yes,No
7691-KGKGP,Yes,Yes
6710-HSJRD,Yes,No
3675-EQOZA,No,No
0840-DCNZE,No,No
1732-FEKLD,No,No
9862-KJTYK,No,Yes
0479-HMSWA,No,Yes
5854-KSRBJ,Yes,Yes
0365-BZUWY,Yes,No
4817-VYYWS,No,No
5701-SVCWR,No,Yes
3129-AAQOU,Yes,Yes
4922-CVPDX,Yes,No
1396-QWFBJ,Yes,Yes
1357-BIJKI,Yes,No
1099-BTKWT,Yes,No
5299-SJCZT,No,No
2018-PZKMU,Yes,Yes
7340-KEFQE,Yes,Yes
4570-QHXHL,No,No
2403-BCASL,Yes,Yes
7392-YYPYJ,No,No
2898-LSJGD,Yes,Yes
2223-GDSHL,Yes,Yes
7359-PTSXY,No,No
9470-RTWDV,Yes,Yes
2176-OSJUV,Yes,No
9348-YVOMK,No,No
8104-OSKWT,No,No
4521-YEEHE,Yes,No
4090-KPJIP,No,No
3786-WOVKF,Yes,No
4503-BDXBD,No,No
6086-ESGRL,No,No
2592-HODOV,No,No
3886-CERTZ,Yes,No
7995-ZHHNZ,Yes,No
3824-RHKVR,No,No
5816-SCGFC,No,No
5989-AXPUC,Yes,No
4979-HPRFL,Yes,Yes
8590-OHDIW,Yes,Yes
8015-IHCGW,Yes,Yes
2332-TODQS,No,No
9278-VZKCD,Yes,No
8008-OTEZX,Yes,Yes
2773-OVBPK,Yes,No
5999-LCXAO,No,No
5206-XZZQI,No,No
4803-LBYPN,Yes,Yes
5759-RCVCB,No,No
6372-RFVNS,Yes,No
2139-FQHLM,No,No
8261-GWDBQ,Yes,No
1093-YSWCA,No,No
8938-UMKPI,No,No
0991-BRRFB,No,No
3882-IYOIJ,Yes,Yes
8749-TZYEC,Yes,No
1755-FZQEC,No,No
3115-JPJDD,Yes,No
5600-KTXFM,Yes,Yes
3871-IKPYH,No,No
6319-IEJWJ,Yes,Yes
9025-AOMKI,No,No
6339-TBELP,No,No
7964-YESJC,Yes,No
6173-GOLSU,Yes,No
5275-SQEIZ,No,No
7716-YTYHG,Yes,Yes
9938-ZREHM,Yes,No
7950-XWOVN,No,No
4390-KYULV,Yes,No
4647-MUZON,Yes,No
9702-AIUJO,Yes,Yes
8849-PRIQJ,Yes,Yes
8851-RAGOV,Yes,No
1304-NECVQ,No,No
5396-IZEPB,No,No
1729-VLAZJ,No,Yes
8285-ABVLB,Yes,No
0701-TJSEF,No,No
5712-VBOXD,No,No
6629-LADHQ,No,No
8945-GRKHX,No,Yes
1559-DTODC,No,No
4797-MIWUM,Yes,Yes
6959-UWKHF,No,No
8720-RQSBJ,No,No
4537-CIBHB,Yes,Yes
3815-SLMEF,No,No
5154-VEKBL,No,No
4324-AHJKS,No,No
4355-CVPVS,Yes,Yes
4495-LHSSK,No,Yes
5655-JSMZM,No,No
5915-ANOEI,Yes,No
9861-PDSZP,No,No
4505-EXZHB,No,No
7225-CBZPL,Yes,No
6704-UTUKK,Yes,No
4587-VVTOX,Yes,No
2019-HDCZY,Yes,No
4652-NNHNY,Yes,No
8788-DOXSU,No,No
7404-JLKQG,No,No
7421-ZLUPA,No,No
8972-HJWNV,Yes,No
3274-NSDWE,No,No
2632-IVXVF,Yes,Yes
3692-JHONH,Yes,No
8915-NNTRC,Yes,Yes
5914-GXMDA,Yes,No
7463-IFMQU,Yes,No
2920-RNCEZ,Yes,Yes
2541-YGPKE,Yes,Yes
8515-OCTJS,No,No
5382-TEMLV,No,No
3441-CGZJH,Yes,Yes
9592-ERDKV,Yes,No
2860-RANUS,No,No
5261-QSHQM,No,No
4778-IZARL,Yes,No
0432-CAJZV,No,No
7008-LZVOZ,Yes,Yes
8868-WOZGU,No,No
1200-TUZHR,No,No
9365-CSLBQ,No,Yes
1334-FJSVR,No,No
5884-FBCTL,Yes,Yes
7130-CTCUS,Yes,No
6242-FEGFD,Yes,No
7625-XCQRH,No,No
6194-HBGQN,No,No
7634-WSWDB,No,Yes
6986-IXNDM,No,No
1731-TVIUK,No,No
2987-BJXIK,No,No
9769-TSBZE,No,Yes
0406-BPDVR,Yes,No
0618-XWMSS,No,Yes
1395-WSWXR,No,No
6023-GSSXW,Yes,No
6752-APNJL,Yes,Yes
5276-KQWHG,No,No
0420-HLGXF,No,No
7446-KQISO,Yes,Yes
9823-EALYC,Yes,Yes
0582-AVCLN,No,No
5803-NQJZO,Yes,No
2565-JSLRY,No,No
2607-DHDAK,Yes,Yes
1073-XXCZD,Yes,No
0743-HRVFF,Yes,Yes
4006-HKYHO,No,No
3727-JEZTU,No,No
8143-ETQTI,Yes,Yes
6689-KXGBO,No,No
9667-TKTVZ,No,No
3657-COGMW,No,No
8570-KLJYJ,No,No
7754-IXRMC,No,No
9473-CBZOP,No,No
2969-WGHQO,Yes,Yes
6615-NGGZJ,No,No
4334-HOWRP,Yes,No
4255-DDUOU,Yes,Yes
5863-OOKCL,No,No
1686-STUHN,No,No
1329-VHWNP,No,No
2984-MIIZL,No,No
0266-GMEAO,Yes,Yes
5590-YRFJT,Yes,No
5574-NXZIU,No,No
0019-GFNTW,No,No
4256-ZWTZI,No,Yes
8309-PPCED,Yes,No
4098-NAUKP,Yes,Yes
5196-WPYOW,Yes,Yes
4608-LCIMN,Yes,Yes
1485-YDHMM,Yes,Yes
4054-CUMIA,Yes,Yes
0603-TPMIB,Yes,Yes
2525-GVKQU,No,No
8161-QYMTT,No,No
9581-GVBXT,Yes,Yes
5862-BRIXZ,No,No
5404-GGUKR,No,No
3308-JSGML,Yes,No
2126-GSEGL,Yes,No
3677-TNKIO,No,No
0440-QEXBZ,No,No
2434-EEVDB,Yes,No
6762-QVYJO,Yes,Yes
6199-IWKGC,Yes,No
2675-DHUTR,Yes,No
8152-VETUR,Yes,No
9667-EQRXU,No,No
7446-YPODE,No,No
9522-BNTHX,No,No
4676-WLUHT,No,No
3329-WDIOK,No,No
7980-MHFLQ,Yes,Yes
2873-ZLIWT,Yes,Yes
3415-TAILE,Yes,Yes
0757-WCUUZ,Yes,Yes
1629-DQQVB,No,No
1915-IOFGU,No,No
3045-XETSH,No,No
0374-AACSZ,No,No
7239-HZZCX,No,No
4872-VXRIL,No,No
9140-CZQZZ,Yes,No
3423-HHXAO,Yes,Yes
9938-TKDGL,Yes,Yes
0531-ZZJWQ,Yes,No
6537-QLGEX,No,No
2688-BHGOG,No,No
7683-CBDKJ,Yes,Yes
0946-CLJTI,Yes,No
3160-TYXLT,No,No
1325-USMEC,Yes,No
0916-QOFDP,Yes,Yes
0628-CNQRM,Yes,Yes
5606-AMZBO,Yes,No
6199-IPCAO,Yes,Yes
7665-TOALD,No,No
0112-QWPNC,Yes,No
0324-BRPCJ,Yes,No
2777-PHDEI,No,No
5640-CAXOA,No,No
2235-EZAIK,Yes,No
3847-BAERP,No,No
1196-AMORA,No,No
4282-YMKNA,No,No
1453-RZFON,No,Yes
8263-OKETD,No,No
0670-KDOMA,No,No
2476-YGEFM,No,No
8687-BAFGU,No,No
0641-EVBOJ,No,No
0829-XXPLX,No,No
9974-JFBHQ,No,Yes
5356-RHIPP,No,No
6624-JDRDS,No,No
0608-JDVEC,Yes,No
9780-FKVVF,No,No
1919-RTPQD,Yes,Yes
5214-NLTIT,Yes,Yes
3345-PBBFH,Yes,No
5055-BRMNE,Yes,Yes
9189-JWSHV,Yes,No
2190-PHBHR,Yes,No
2650-GYRYL,Yes,Yes
0746-JTRFU,No,No
5208-FVQKB,Yes,No
7184-LRUUR,No,No
6627-CFOSN,No,No
3982-JGSFD,No,No
1574-DYCWE,Yes,Yes
7247-XOZPB,Yes,No
2466-FCCPT,Yes,Yes
6211-WWLTF,Yes,No
4826-TZEVA,No,No
6016-NXBNJ,No,No
9138-EFSMO,Yes,Yes
0576-WNXXC,Yes,No
4632-XJMEX,No,Yes
8910-LEDAG,Yes,No
3452-GWUIN,Yes,No
2716-GFZOR,Yes,No
3724-UCSHY,Yes,Yes
8626-XHBIE,No,Yes
4628-CTTLA,No,No
3192-LNKRK,Yes,Yes
4439-YRNVD,No,No
2876-VBBBL,No,No
6834-NXDCA,No,No
2208-UGTGR,No,No
3005-TYFRD,Yes,No
8670-MEFCP,Yes,Yes
3079-BCHLN,Yes,No
7777-UNYHB,Yes,Yes
5597-GLBUC,No,No
7278-CKDNC,No,No
2748-MYRVK,No,No
8450-UYIBU,No,No
2969-VAPYH,No,No
4822-YCXMX,No,No
7181-OQCUT,No,No
8474-UMLNT,No,No
9821-POOTN,Yes,No
3836-FZSDJ,Yes,No
9142-XMYJH,No,No
6559-ILWKJ,Yes,No
0187-QSXOE,Yes,No
7733-UDMTP,No,No
2649-HWLYB,Yes,No
5214-CHIWJ,No,No
4229-CZMLL,No,No
6904-JLBGY,No,No
2465-BLLEU,No,No
1685-VAYJF,No,No
8874-EJNSR,Yes,Yes
6917-YACBP,No,No
5049-MUBWG,No,No
4223-WOZCM,No,No
0769-MURVM,Yes,Yes
9253-VIFJQ,Yes,No
7030-FZTFM,Yes,Yes
9741-YLNTD,No,No
5917-RYRMG,No,No
5120-ZBLAI,Yes,No
1194-BHJYC,Yes,No
3663-MITLP,No,No
0906-QVPMS,Yes,No
9025-ZRPVR,No,No
1905-OEILC,No,No
7858-GTZSP,No,No
3285-UCQVC,No,No
6248-BSHKG,Yes,Yes
4685-TFLLS,Yes,Yes
3470-BTGQO,No,Yes
1209-VFFOC,Yes,Yes
8224-DWCKX,No,No
5482-PLVPE,No,No
4553-DVPZG,Yes,No
4902-OHLSK,No,No
6917-IAYHD,No,Yes
0495-ZBNGW,Yes,No
8620-RJPZN,No,No
7572-KPVKK,No,Yes
2642-MAWLJ,Yes,Yes
2357-COQEK,No,No
7103-ZGVNT,Yes,Yes
3737-GCSPV,Yes,No
2027-WKXMW,Yes,No
7137-NAXML,No,No
2428-ZMCTB,No,No
2961-VNFKL,Yes,No
1768-HNVGJ,No,No
6963-KQYQB,Yes,Yes
5934-RMPOV,No,Yes
1207-BLKSA,Yes,Yes
4088-YLDSU,Yes,No
8316-BBQAY,No,No
1166-PQLGG,Yes,Yes
3146-JTQHR,Yes,No
4291-YZODP,No,Yes
4395-PZMSN,No,No
6427-FEFIG,Yes,Yes
0017-IUDMW,Yes,Yes
8706-HRADD,No,No
9955-QOPOY,Yes,No
4385-ZKVNW,Yes,Yes
5446-DKWYW,Yes,Yes
2034-CGRHZ,No,No
5797-APWZC,No,No
3683-QKIUE,No,No
4228-ZGYUW,No,No
9031-ZVQPT,Yes,No
2990-IAJSV,No,No
8107-KNCIM,Yes,No
9027-YFHQJ,No,No
5176-LDKUH,No,No
4644-OBGFZ,Yes,Yes
7926-IJOOU,No,No
6480-YAGIY,No,No
4029-HPFVY,No,No
7602-DBTOU,Yes,No
5345-BMKWB,Yes,No
3519-ZKXGG,Yes,No
5457-COLHT,Yes,Yes
6416-TVAIH,Yes,Yes
5451-YHYPW,Yes,No
5108-ADXWO,No,No
7998-WNZEM,No,No
3066-RRJIO,No,No
4664-NJCMS,Yes,No
0307-BCOPK,No,No
7629-WFGLW,Yes,No
2542-HYGIQ,No,No
6715-OFDBP,No,No
5016-LIPDW,Yes,Yes
6481-LXPWL,Yes,Yes
1567-DSCIC,No,No
2150-UWTFY,Yes,Yes
6124-ACRHJ,No,No
9362-MWODR,No,Yes
9975-GPKZU,Yes,Yes
9625-RZFUK,Yes,Yes
5153-LXKDT,Yes,Yes
5161-UBZXI,Yes,Yes
1020-JPQOW,Yes,No
7919-ZODZZ,Yes,Yes
0565-JUPYD,No,No
6867-ACCZI,Yes,Yes
5939-XAIXZ,No,No
9054-FOWNV,Yes,Yes
2683-BPJSO,Yes,No
2157-MXBJS,Yes,No
8207-VVMYB,Yes,No
9732-EQMWY,Yes,No
9360-AHGNL,Yes,No
1087-UDSIH,No,No
5269-NRGDP,Yes,Yes
6195-MELTI,No,No
5485-WUYWF,No,No
2121-JAFOM,Yes,No
8818-DOPVL,No,No
2632-UCGVD,Yes,No
5445-PZWGX,No,No
1227-UDMZR,Yes,No
5198-HQAEN,Yes,Yes
9170-CCKOU,Yes,No
2167-FQSTQ,Yes,No
2819-GWENI,Yes,Yes
1043-YCUTE,Yes,No
3814-MLAXC,No,No
3572-UUHRS,No,No
2692-PFYTJ,No,No
1226-UDFZR,No,No
5955-EPOAZ,No,No
6821-JPCDC,Yes,No
8815-LMFLX,Yes,Yes
9135-HSWOC,Yes,Yes
8582-KRHPJ,No,No
5811-IWXYM,Yes,Yes
7044-YAACC,Yes,No
8189-XRIKE,No,No
1506-YJTYT,Yes,Yes
4123-DVHPH,Yes,No
6425-YQLLO,Yes,No
5442-UTCVD,No,Yes
2228-BZDEE,No,No
7734-DBOAI,Yes,Yes
2789-CZANW,Yes,Yes
2091-RFFBA,No,No
2114-MGINA,No,No
7596-LDUXP,No,No
3740-RLMVT,Yes,No
4489-SNOJF,Yes,Yes
2192-OZITF,No,No
5651-CPDND,No,No
2186-QZEYA,No,No
1131-ALZWV,No,No
7729-XBTWX,Yes,Yes
9134-WYRVP,No,No
3284-SVCRO,Yes,No
9732-OUYRN,Yes,No
0559-CKHUS,Yes,No
2931-SVLTV,Yes,Yes
6899-PPEEA,No,No
7504-UWHNB,No,No
2582-FFFZR,No,No
8908-NMQTX,No,No
2187-LZGPL,No,No
1431-AIDJQ,Yes,Yes
6288-LBEAR,No,No
4597-NUCQV,No,No
9019-QVLZD,No,No
8413-YNHNV,No,No
5808-TOTXO,No,Yes
4369-NYSCF,No,No
6333-YDVLT,No,No
5324-KTGCG,Yes,No
5599-HVLTW,No,No
7394-LWLYN,No,No
3707-LRWZD,No,No
6873-UDNLD,No,No
2700-LUEVA,No,No
1455-ESIQH,No,No
0958-YHXGP,No,No
1101-SSWAG,Yes,No
2979-SXESE,Yes,Yes
4013-TLDHQ,No,No
5743-KHMNA,No,No
4194-FJARJ,Yes,Yes
5325-UWTWJ,Yes,No
3969-GYXEL,No,No
9208-OLGAQ,No,No
3244-CQPHU,No,No
2674-MLXMN,No,No
9708-HPXWZ,No,No
6992-TKNYO,Yes,No
4468-YDOVK,No,Yes
3754-DXMRT,No,No
5792-JALQC,No,No
7130-VTEWQ,No,No
2200-DSAAL,No,No
4302-ZYFEL,Yes,Yes
9351-LZYGF,Yes,No
4366-CTOUZ,No,No
6121-VZNQB,No,No
7903-CMPEY,Yes,No
1518-OMDIK,Yes,No
6671-NGWON,No,No
0595-ITUDF,Yes,Yes
6996-KNSML,No,No
1955-IBMMB,No,No
0096-BXERS,Yes,No
3806-YAZOV,No,No
7998-ZLXWN,Yes,No
6253-WRFHY,Yes,Yes
9133-AYJZG,No,No
2675-OTVVJ,Yes,No
8680-CGLTP,No,No
8430-TWCBX,Yes,No
5018-GWURO,Yes,No
6741-QRLUP,No,No
4737-HOBAX,Yes,No
0537-QYZZN,Yes,Yes
3340-QBBFM,Yes,No
1704-NRWYE,No,No
2592-SEIFQ,No,No
8200-KLNYW,Yes,No
3372-CDXFJ,Yes,Yes
4781-ZXYGU,Yes,Yes
7632-YUTXB,Yes,Yes
2718-YSKCS,Yes,Yes
9896-UYMIE,No,No
0853-NWIFK,No,No
8212-CRQXP,Yes,No
6980-CDGFC,Yes,No
7691-XVTZH,Yes,No
2520-SGTTA,Yes,Yes
7481-ATQQS,No,No
2277-VWCNI,No,No
1088-CNNKB,Yes,No
8642-GVWRF,Yes,No
1930-BZLHI,No,No
3400-ESFUW,Yes,Yes
5868-YTYKS,No,Yes
3525-DVKFN,No,No
1482-OXZSY,No,No
0377-JBKKT,Yes,Yes
5778-BVOFB,No,No
3373-YZZYM,Yes,Yes
2057-ZBLPD,Yes,No
0228-MAUWC,No,No
5502-RLUYV,Yes,Yes
0023-HGHWL,No,No
7663-YJHSN,Yes,No
4915-BFSXL,Yes,Yes
3086-RUCRN,No,No
5215-LNLDJ,Yes,Yes
7576-JMYWV,Yes,Yes
9039-RBEEE,No,No
0257-KXZGU,Yes,Yes
1307-ATKGB,No,No
8417-FMLZI,Yes,Yes
3714-XPXBW,No,No
1850-AKQEP,No,Yes
2824-DXNKN,Yes,Yes
5227-JSCFE,Yes,No
0848-ZGQIJ,Yes,No
3621-CHYVB,Yes,No
8042-RNLKO,No,No
1792-UXAFY,No,No
5372-FBKBN,No,Yes
0420-TXVSG,Yes,No
6217-TOWGS,Yes,No
0515-YPMCW,No,Yes
0378-XSZPU,Yes,No
1045-LTCYT,Yes,Yes
1544-JJMYL,No,No
4636-JGAAI,Yes,No
6874-SGLHU,No,No
5951-AOFIH,No,No
4729-XKASR,No,Yes
3059-NGMXB,Yes,Yes
8652-YHIYU,No,Yes
5278-PNYOX,No,No
5449-FIBXJ,Yes,Yes
3486-HOOGQ,Yes,Yes
5061-PBXFW,Yes,Yes
8630-FJLIB,No,No
3891-NLXJB,No,No
4749-OJKQU,No,No
0577-WHMEV,Yes,No
5453-AXEPF,Yes,No
3639-XJHKQ,No,Yes
3716-LRGXK,Yes,No
2263-SFSQZ,Yes,Yes
9950-MTGYX,Yes,Yes
3397-AVTKU,No,No
4825-FUREZ,Yes,No
9837-BMCLM,No,No
2672-OJQZP,No,No
0137-UDEUO,No,No
3134-DSHVC,No,No
6161-UUUTA,No,No
7821-DPRQE,Yes,No
6543-XRMYR,No,No
2001-EWBQU,No,No
4925-LMHOK,No,No
1608-GMEWB,No,No
6695-AMZUF,Yes,No
1455-UGQVH,Yes,No
8410-BGQXN,No,No
8280-MQRQN,No,No
1619-YWUBB,Yes,No
7611-YKYTC,Yes,Yes
2037-SGXHH,Yes,Yes
3178-FESZO,No,No
0365-GXEZS,Yes,No
0082-OQIQY,No,No
6087-MVHJH,No,No
4603-JANFB,No,No
3018-TFTSU,No,No
3606-SBKRY,No,No
4806-KEXQR,No,No
0667-NSRGI,Yes,No
7083-YNSKY,No,No
6893-ODYYE,No,No
8242-JSVBO,No,No
2479-BRAMR,Yes,No
9541-ZPSEA,Yes,Yes
2665-NPTGL,Yes,No
1139-WUOAH,No,No
4693-VWVBO,No,No
7434-SHXLS,No,No
6937-GCDGQ,Yes,Yes
0988-JRWWP,No,No
5075-JSDKI,No,No
7908-QCBCA,Yes,No
8644-XYTSV,Yes,No
6711-FLDFB,No,No
3873-WOSBC,Yes,No
7465-ZZRVX,No,No
7975-JMZNT,Yes,No
7251-XFOIL,No,No
4116-IQRFR,Yes,Yes
3714-JTVOV,Yes,No
8259-DZLIZ,Yes,Yes
0442-ZXKVS,Yes,No
7853-WNZSY,No,No
3120-FAZKD,Yes,Yes
8606-OEGQZ,No,Yes
0225-ZORZP,No,No
4702-IOQDC,No,No
9489-JMTTN,Yes,Yes
0575-CUQOV,Yes,No
0967-BMLBD,Yes,Yes
6178-KFNHS,No,Yes
2830-LEWOA,Yes,Yes
5006-MXVRN,No,No
1264-BYWMS,No,No
9658-WYUFB,No,No
8327-WKMIE,No,No
6917-FIJHC,Yes,No
5329-KRDTM,Yes,No
7797-EJMDP,No,No
3530-VWVGU,Yes,Yes
2013-SGDXK,No,No
6368-NWMCE,No,No
3633-CDBUW,No,Yes
0707-HOVVN,No,No
8580-QVLOC,Yes,Yes
3956-MGXOG,No,No
9274-UARKJ,No,No
4077-HWUYD,Yes,Yes
2012-NWRPA,Yes,No
8808-ELEHO,No,No
0103-CSITQ,Yes,No
3506-LCJDC,Yes,Yes
8671-KKKOS,Yes,No
7305-ZWMAJ,Yes,No
9518-XXBXE,Yes,No
3934-HXCFZ,Yes,No
6578-KRMAW,No,No
4860-IJUDE,No,No
7666-WKRON,No,No
9688-YGXVR,No,No
0423-UDIJQ,No,No
1945-XISKS,Yes,No
4910-AQFFX,Yes,Yes
2154-KVJFF,No,No
5360-LJCNJ,Yes,No
2607-FBDFF,No,No
9647-ERGBE,Yes,Yes
3428-XZMAZ,No,No
1100-DDVRV,Yes,No
0378-TOVMS,No,No
4355-HBJHH,Yes,Yes
6728-WYQBC,No,No
9058-CBREO,No,No
9029-FEGVJ,Yes,No
7216-KAOID,Yes,Yes
0318-QUUOB,Yes,No
6145-NNPNO,No,No
5520-FVEWJ,Yes,Yes
5339-TJFEK,Yes,Yes
5572-ZDXHY,No,No
2074-GUHPQ,No,Yes
4625-XMOYM,Yes,Yes
5827-MWCZK,Yes,Yes
1385-TQOZW,No,No
5914-XRFQB,Yes,No
4329-YPDDQ,No,No
4804-NCPET,Yes,Yes
3750-CKVKH,No,No
5944-UGLLK,No,No
8063-GBATB,No,No
7787-BNTZM,No,No
2252-ISRNH,Yes,Yes
9415-TPKRV,Yes,Yes
5322-TEUJK,Yes,Yes
4547-KQRTM,No,No
4877-EVATK,No,No
1866-DIOQZ,Yes,No
8375-KVTHK,Yes,No
2697-NQBPF,No,No
3709-OIJEA,No,No
7639-SUPCW,No,No
1386-ZIKUV,No,No
0599-XNYDO,Yes,No
6377-WHAOX,Yes,No
6855-VLGOS,Yes,Yes
8999-XXGNS,Yes,No
8746-OQQRW,No,No
3181-MIZBN,Yes,Yes
0471-ARVMX,Yes,No
7766-CLTIC,No,No
5650-YLIBA,No,No
0825-CPPQH,Yes,No
9084-OAYKL,No,No
6122-LJADA,Yes,Yes
2400-XIWIO,Yes,No
7524-VRLPL,No,No
1069-XAIEM,No,No
7569-NMZYQ,Yes,Yes
5201-USSQZ,Yes,No
2105-PHWON,Yes,No
1494-EJZDW,Yes,Yes
4884-TVUQF,No,No
8003-EWNDZ,No,No
1897-RCFUM,Yes,Yes
9256-JTBNZ,No,No
4658-HCOHW,Yes,Yes
2211-RMNHO,Yes,Yes
2432-TFSMK,No,No
3440-JPSCL,No,No
4929-ROART,No,No
1834-ABKHQ,Yes,Yes
1741-WTPON,Yes,Yes
3932-IJWDZ,No,No
1240-HCBOH,No,No
3594-KADLU,Yes,No
8065-BVEPF,No,No
3796-ENZGF,Yes,No
1734-ZMNTZ,Yes,Yes
2853-CWQFQ,No,Yes
0813-TAXXS,No,No
2519-TWKFS,Yes,Yes
2889-FPWRM,Yes,No
0626-QXNGV,Yes,No
6723-CEGQI,No,Yes
6987-XQSJT,No,No
4732-RRJZC,Yes,Yes
9499-XPZXM,Yes,No
4338-EYCER,Yes,No
3007-FDPEA,No,No
6350-XFYGW,No,No
4290-BSXUX,Yes,No
8513-OLYGY,Yes,No
0311-QYWSS,No,No
8705-DWKTI,No,No
8755-IWJHN,Yes,No
0325-XBFAC,No,No
4480-QQRHC,No,No
0929-PECLO,No,No
3680-CTHUH,No,No
1202-KKGFU,Yes,No
6112-KTHFQ,No,No
1852-XEMDW,No,No
2462-XIIJB,No,No
4760-XOHVN,Yes,Yes
1820-DJFPH,Yes,Yes
9426-SXNHE,No,No
9068-FHQHD,Yes,Yes
1269-FOYWN,Yes,Yes
9470-YFUYI,Yes,No
7817-BOQPW,No,No
7402-EYFXX,No,No
1853-UDXBW,Yes,Yes
9895-VFOXH,No,No
5458-CQJTA,Yes,Yes
1230-QAJDW,No,No
5701-ZIKJE,No,No
5219-YIPTK,Yes,No
5032-MIYKT,No,No
7396-VJUZB,Yes,Yes
9717-QEBGU,No,No
5172-RKOCB,Yes,No
6509-TSGWN,Yes,Yes
3540-RZJYU,No,No
3178-CIFOT,No,No
2091-MJTFX,Yes,Yes
4530-NDRKU,Yes,Yes
5985-TBABQ,No,No
9800-ONTFE,Yes,Yes
6743-HHQPF,Yes,No
8455-HIRAQ,No,No
6616-AALSR,Yes,Yes
0883-EIBTI,No,No
9415-ZNBSX,Yes,Yes
4018-KJYUY,No,Yes
0722-TROQR,No,No
7571-YXDAD,No,No
3884-UEBXB,Yes,Yes
8780-RSYYU,No,No
5537-UXXVS,Yes,No
1791-PQHBB,No,Yes
8701-DGLVH,No,No
8741-LQOBK,Yes,Yes
3393-FMZPV,No,No
8082-GHXOP,No,Yes
6402-ZFPPI,No,No
0980-FEXWF,Yes,Yes
7486-KSRVI,No,No
3011-WQKSZ,No,Yes
8443-WVPSS,Yes,No
3006-XIMLN,No,Yes
8218-FFJDS,Yes,No
1986-PHGZF,No,No
9965-YOKZB,No,No
0504-HHAPI,No,No
9360-OMDZZ,No,No
6305-YLBMM,No,No
0345-XMMUG,Yes,No
8024-XNAFQ,No,No
3647-GMGDH,Yes,No
2988-GBIVW,Yes,No
2832-SCUCO,No,No
7036-ZZKBD,Yes,No
3791-LGQCY,Yes,No
0265-PSUAE,Yes,Yes
0463-TXOAK,No,Yes
0594-UFTUL,Yes,Yes
9509-MPYOD,No,No
9128-CPXKI,No,No
0129-KPTWJ,Yes,No
8166-ZZTFS,Yes,No
5855-EIBDE,Yes,No
5365-LLFYV,No,No
5956-YHHRX,No,No
6008-NAIXK,No,No
2956-GGUCQ,Yes,No
1928-BXYIV,No,No
5760-FXFVO,No,No
6595-COKXZ,No,No
0961-ZWLVI,No,Yes
5181-OABFK,Yes,Yes
4007-NHVHI,No,No
7816-VGHTO,Yes,Yes
5871-DGTXZ,No,No
7550-WIQVA,Yes,Yes
7544-ZVIKX,Yes,Yes
0016-QLJIS,Yes,Yes
7508-DQAKK,No,No
5176-OLSKT,Yes,No
9356-AXGMP,Yes,No
3556-BVQGL,Yes,No
0362-ZBZWJ,No,No
8979-CAMGB,No,No
4211-MMAZN,No,No
7581-EBBOU,No,No
4274-OWWYO,No,No
5073-RZGBK,Yes,Yes
1541-ETJZO,No,No
2192-CKRLV,Yes,No
3154-HMWUU,Yes,No
6119-SPUDB,No,No
6522-OIQSX,Yes,Yes
7813-ZGGAW,No,No
8748-HFWBO,Yes,Yes
1052-QJIBV,Yes,Yes
1319-YLZJG,Yes,No
4106-HADHQ,Yes,Yes
0723-FDLAY,No,No
3050-RLLXC,Yes,Yes
9298-WGMRW,Yes,No
2369-UAPKZ,No,No
3088-LHEFH,No,No
2778-OCLGR,Yes,No
6583-KQJLK,Yes,No
8544-JNBOX,No,No
6681-ZSEXG,Yes,No
6139-ZZRBQ,No,No
6116-RFVHN,Yes,No
0637-KVDLV,No,No
8884-FEEWR,No,No
3125-RAHBV,No,No
6633-MPWBS,No,No
0373-AIVNJ,No,No
8785-EPNCG,No,No
1682-VCOIO,No,No
5729-KLZAR,Yes,Yes
2072-ZVJJX,Yes,No
8849-AYPTR,Yes,No
9518-IMLHK,No,No
1582-RAFML,No,No
3646-ITDGM,No,No
8740-CRYFY,No,No
3569-VLDHH,Yes,Yes
8224-KDLKN,Yes,Yes
7594-LZNWR,No,No
4001-TSBTV,Yes,Yes
2962-XPMCQ,No,No
8727-XDPUD,No,No
1043-UXOVO,No,No
1064-FBXNK,Yes,Yes
3996-ZNWYK,Yes,Yes
2878-DHMIN,Yes,Yes
7762-ONLJY,Yes,Yes
1678-FYZOW,No,No
5795-BKOYE,Yes,Yes
8627-EHGIP,No,No
7402-PWYJJ,Yes,No
5480-TBGPH,Yes,No
0018-NYROU,Yes,No
7501-VTYLJ,No,Yes
7608-RGIRO,No,Yes
0480-BIXDE,Yes,No
5895-QSXOD,No,No
