customer_id,contract_type,internet_service,internet_type,phone_service,multiple_lines,online_security,online_backup,device_protection_plan,premium_tech_support,payment_method,paperless_billing
4818-QIUFN,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
6961-VCPMC,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
4424-TKOPW,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
4201-JMNGR,Month-to-Month,Yes,Cable,Yes,No,Yes,No,Yes,No,Bank Withdrawal,Yes
1866-RZZQS,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
8631-NBHFZ,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,No
4958-XCBDQ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
8337-UPOAQ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
6712-OAWRH,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
5914-DVBWJ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Bank Withdrawal,Yes
8644-XLFBW,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
1833-VGRUM,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
8374-XGEJJ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
6946-LMSQS,One Year,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
4039-HEUNW,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
0812-WUPTB,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,No
2403-BCASL,One Year,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
3871-IKPYH,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,No
1304-NECVQ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
5655-JSMZM,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
4505-EXZHB,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Bank Withdrawal,No
8972-HJWNV,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
2860-RANUS,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Credit Card,Yes
0406-BPDVR,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Credit Card,Yes
5276-KQWHG,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
9667-EQRXU,Month-to-Month,Yes,Cable,No,No,No,No,Yes,No,Bank Withdrawal,Yes
0946-CLJTI,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
0324-BRPCJ,Month-to-Month,Yes,Cable,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
9189-JWSHV,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
0576-WNXXC,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
5482-PLVPE,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,No
4902-OHLSK,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Bank Withdrawal,No
0495-ZBNGW,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
2357-COQEK,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,Yes
2034-CGRHZ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Credit Card,Yes
9360-AHGNL,One Year,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Credit Card,Yes
5485-WUYWF,Month-to-Month,Yes,Cable,Yes,No,Yes,No,Yes,No,Bank Withdrawal,No
2632-UCGVD,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Credit Card,Yes
6425-YQLLO,One Year,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Credit Card,Yes
2091-RFFBA,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
6899-PPEEA,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
4597-NUCQV,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
3754-DXMRT,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,Yes
7130-VTEWQ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
7903-CMPEY,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
1704-NRWYE,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
7481-ATQQS,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Credit Card,Yes
0023-HGHWL,Month-to-Month,Yes,Cable,No,No,No,No,No,No,Bank Withdrawal,Yes
1792-UXAFY,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,Yes
6161-UUUTA,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
6543-XRMYR,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
2479-BRAMR,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Bank Withdrawal,Yes
3714-JTVOV,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Credit Card,Yes
8580-QVLOC,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,No
2012-NWRPA,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
8808-ELEHO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
9058-CBREO,Month-to-Month,Yes,Cable,Yes,Yes,No,No,No,No,Credit Card,No
8063-GBATB,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
1069-XAIEM,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
6987-XQSJT,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
0722-TROQR,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
6402-ZFPPI,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Credit Card,Yes
9965-YOKZB,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
0504-HHAPI,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Credit Card,No
3791-LGQCY,Month-to-Month,Yes,Cable,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
8166-ZZTFS,Two Year,Yes,Cable,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
2956-GGUCQ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
2778-OCLGR,Month-to-Month,Yes,DSL,No,No,Yes,No,No,No,Bank Withdrawal,No
7067-KSAZT,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
9300-AGZNL,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
1112-CUNAO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,No
3389-YGYAI,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
3070-DVEYC,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Credit Card,No
5707-ORNDZ,Month-to-Month,Yes,DSL,Yes,Yes,Yes,No,No,No,Bank Withdrawal,No
8696-JKZNU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
2055-PDADH,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
2302-ANTDP,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
5233-GEEAX,Month-to-Month,Yes,DSL,No,No,No,No,Yes,No,Bank Withdrawal,Yes
7137-RYLPP,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
3957-LXOLK,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
5281-BUZGT,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
2718-GAXQD,Month-to-Month,Yes,Cable,Yes,No,No,No,No,No,Bank Withdrawal,No
3217-FZDMN,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Credit Card,Yes
7480-QNVZJ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
7124-UGSUR,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Credit Card,Yes
1862-SKORY,Month-to-Month,Yes,Cable,No,No,No,Yes,No,No,Bank Withdrawal,Yes
4816-JBHOV,Month-to-Month,Yes,Cable,Yes,No,No,No,No,No,Bank Withdrawal,Yes
3247-ZVOUO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,No
1268-ASBGA,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Credit Card,Yes
4713-LZDRV,Month-to-Month,Yes,Cable,Yes,No,No,No,No,No,Bank Withdrawal,Yes
4325-NFSKC,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
6502-HCJTI,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Credit Card,Yes
8258-GSTJK,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
2995-UPRYS,One Year,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Credit Card,Yes
6686-YPGHK,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Credit Card,No
8020-BWHYL,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Credit Card,Yes
6892-XPFPU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
8010-EZLOU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
8062-YBDOE,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
3672-YITQD,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
8988-ECPJR,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Credit Card,Yes
3776-EKTKM,Month-to-Month,Yes,Cable,No,No,No,No,No,No,Bank Withdrawal,Yes
0643-OKLRP,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,No
9381-NDKME,Month-to-Month,Yes,Cable,No,No,No,No,Yes,No,Credit Card,Yes
8327-LZKAS,One Year,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,Yes
1075-BGWOH,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
8485-GJCDN,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,Yes
6029-WTIPC,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
3317-HRTNN,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,No
5569-OUICF,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Credit Card,Yes
5747-PMBSQ,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Credit Card,Yes
2982-IHMFT,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Credit Card,Yes
5143-EGQFK,Month-to-Month,Yes,Cable,No,No,No,No,No,Yes,Bank Withdrawal,Yes
6168-WFVVF,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
7450-NWRTR,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
6005-OBZPH,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
7932-WPTDS,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,Yes
7000-WCEVQ,Month-to-Month,Yes,DSL,Yes,Yes,No,No,No,No,Credit Card,Yes
5959-BELXA,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Credit Card,Yes
2506-TNFCO,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
6060-DRTNL,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Credit Card,Yes
8473-VUVJN,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
0196-VULGZ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
1976-CFOCS,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,No
4631-OACRM,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
3755-JBMNH,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
6345-ULYRW,One Year,Yes,Cable,Yes,Yes,No,Yes,No,No,Credit Card,No
0013-EXCHZ,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Credit Card,Yes
5550-VFRLC,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
2657-ALMWY,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,No
6284-AHOOQ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Bank Withdrawal,Yes
2460-FPSYH,Month-to-Month,Yes,Cable,No,No,Yes,Yes,No,No,Bank Withdrawal,Yes
5028-HTLJB,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
0875-CABNR,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Credit Card,Yes
6982-UQZLY,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
0193-ESZXP,One Year,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Credit Card,Yes
4369-HTUIF,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Bank Withdrawal,Yes
5287-QWLKY,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Credit Card,Yes
1891-UAWWU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,No
3096-JRDSO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Bank Withdrawal,Yes
2398-YPMUR,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
1265-XTECC,One Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Credit Card,Yes
4871-JTKJF,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
1415-YFWLT,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
3500-RMZLT,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Credit Card,Yes
2642-DTVCO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
1363-TXLSL,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
7136-RVDTZ,One Year,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,Yes
6927-WTFIV,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,No
3398-ZOUAA,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
4844-JJWUY,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
4785-QRJHC,One Year,Yes,DSL,No,No,No,Yes,Yes,Yes,Bank Withdrawal,Yes
1965-AKTSX,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
7248-VZQLC,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
0011-IGKFF,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,Yes
6496-SLWHQ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
9912-GVSEQ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
5383-MMTWC,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
6877-LGWXO,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,No
5167-GBFRE,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,Yes
1324-NLTJE,Month-to-Month,Yes,DSL,Yes,Yes,No,No,No,Yes,Credit Card,No
5567-WSELE,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
6646-VRFOL,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
9090-SGQXL,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
6595-YGXIT,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
9835-ZIITK,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
5649-TJHOV,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,No
9253-QXKBE,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
8775-LHDJH,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
3097-NQYSN,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Credit Card,Yes
3565-UNOCC,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
9190-MFJLN,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Credit Card,Yes
1095-JUDTC,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Bank Withdrawal,Yes
5385-SUIRI,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Bank Withdrawal,Yes
6328-ZPBGN,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
2856-NNASM,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Mailed Check,Yes
6769-DYBQN,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Bank Withdrawal,No
2446-BEGGB,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
1496-GGSUK,Month-to-Month,Yes,Cable,No,No,No,No,No,No,Mailed Check,Yes
3296-SILRA,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Mailed Check,Yes
5180-UCIIQ,Month-to-Month,Yes,Cable,No,No,Yes,No,No,No,Mailed Check,No
1977-STDKI,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
5813-UECBU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Credit Card,Yes
4342-HENTK,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
1597-LHYNC,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Bank Withdrawal,Yes
8651-ENBZX,One Year,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,Yes
9286-DOJGF,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
9661-MHUMO,Month-to-Month,Yes,DSL,Yes,No,No,No,No,Yes,Credit Card,Yes
8884-ADFVN,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
2720-WGKHP,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
9776-CLUJA,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
3551-HUAZH,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
8634-MPHTR,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
2474-BRUCM,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,No
0616-ATFGB,Month-to-Month,Yes,Cable,No,No,No,No,No,No,Bank Withdrawal,No
7235-NXZCP,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Mailed Check,Yes
6661-HBGWL,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
9317-WZPGV,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
3621-CEOVK,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
7632-MNYOY,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Credit Card,No
9248-OJYKK,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
3398-FSHON,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
3319-DWOEP,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Bank Withdrawal,Yes
0818-OCPZO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
1389-CXMLU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,No
5561-NWEVX,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,No
2272-QAGFO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
3768-NLUBH,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,No
7359-SSBJK,Two Year,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Credit Card,Yes
0685-MLYYM,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,No
7957-RYHQD,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Credit Card,Yes
6230-BSUXY,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Bank Withdrawal,Yes
3990-QYKBE,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
9274-CNFMO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,No
3005-NFMTA,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
5389-FFVKB,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,Yes
8444-WRIDW,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Credit Card,Yes
5868-YWPDW,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
1273-MTETI,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
5480-HPRRX,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,No
7234-FECYN,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,No
1400-MMYXY,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
7142-HVGBG,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
1564-NTYXF,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
0886-QGENL,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Bank Withdrawal,Yes
8739-WWKDU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
8685-WHQPW,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
7240-FQLHE,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Bank Withdrawal,No
6664-FPDAC,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
0786-VSSUD,Month-to-Month,Yes,DSL,No,No,No,Yes,No,No,Mailed Check,Yes
6583-QGCSI,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
1980-KXVPM,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Credit Card,Yes
0723-DRCLG,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
6894-LFHLY,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
8361-LTMKD,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Mailed Check,Yes
3841-NFECX,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,Yes
4929-XIHVW,One Year,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Credit Card,Yes
3413-BMNZE,One Year,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,No
8012-SOUDQ,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
6575-SUVOI,One Year,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Credit Card,Yes
4667-QONEA,One Year,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Credit Card,Yes
5067-XJQFU,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
1891-QRQSA,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Bank Withdrawal,Yes
