customer_id,churned,churn_reference_date,monthly_charges,total_revenue,tenure_months
6894-LFHLY,1,2023-09-30,75.75,84.1,1
8361-LTMKD,1,2023-09-30,74.4,369.04,4
3841-NFECX,0,2023-09-30,96.35,10105.369999999999,71
4929-XIHVW,0,2023-09-30,95.5,257.85,2
3413-BMNZE,0,2023-09-30,45.25,57.14,1
8012-SOUDQ,0,2023-09-30,90.25,4379.6900000000005,43
6575-SUVOI,0,2023-09-30,69.5,2517.65,25
4667-QONEA,0,2023-09-30,74.85,7390.35,60
5067-XJQFU,0,2023-09-30,108.45,8514.49,66
1891-QRQSA,0,2023-09-30,111.6,8144.12,64
2673-CXQEU,0,2023-09-30,110.5,8778.78,56
0191-ZHSKZ,0,2023-09-30,74.75,3269.6000000000004,30
2424-WVHPL,0,2023-09-30,74.7,102.35,1
5386-THSLQ,0,2023-09-30,45.55,3027.25,66
2639-UGMAZ,0,2023-09-30,56.45,3985.35,71
3146-MSEGF,0,2023-09-30,88.05,7900.209999999999,72
1131-QQZEB,0,2023-09-30,23.95,3937.3199999999997,71
2504-DSHIH,0,2023-09-30,86.8,2955.42,23
9058-HRZSV,0,2023-09-30,94.4,8616.95,65
4522-AKYLR,0,2023-09-30,54.8,867.93,13
0221-WMXNQ,0,2023-09-30,75.35,419.0,4
5046-NUHWD,0,2023-09-30,45.0,1228.65,29
7529-ZDFXI,0,2023-09-30,89.85,7014.97,57
3197-ARFOY,0,2023-09-30,105.0,2178.3,19
4716-HHKQH,0,2023-09-30,107.05,2723.25,20
3179-GBRWV,0,2023-09-30,64.95,2241.75,21
4847-TAJYI,0,2023-09-30,89.35,616.16,6
6851-WEFYX,0,2023-09-30,100.8,3511.7,35
3167-SNQPL,0,2023-09-30,101.15,4817.25,38
2799-ARNLO,0,2023-09-30,69.35,389.40000000000003,5
5701-YVSVF,0,2023-09-30,82.9,1200.6999999999998,11
5697-GOMBF,0,2023-09-30,35.9,1013.65,28
2739-CACDQ,0,2023-09-30,82.65,1488.07,17
6035-BXTTY,0,2023-09-30,54.65,2477.54,32
0021-IKXGC,0,2023-09-30,72.1,79.86999999999999,1
4654-DLAMQ,0,2023-09-30,97.0,6671.54,64
4115-NZRKS,0,2023-09-30,89.15,688.87,7
3351-NGXYI,0,2023-09-30,54.1,1044.52,16
8204-YJCLA,0,2023-09-30,64.8,4732.35,72
9774-NRNAU,0,2023-09-30,84.8,3215.94,27
0224-RLWWD,0,2023-09-30,44.3,137.12,2
3951-NJCVI,0,2023-09-30,95.05,5820.68,42
0177-PXBAT,0,2023-09-30,109.9,4524.65,33
2519-ERQOJ,0,2023-09-30,54.6,1803.7,33
0111-KLBQG,0,2023-09-30,93.95,3880.97,32
1996-DBMUS,0,2023-09-30,70.65,4149.85,48
2055-SIFSS,0,2023-09-30,51.65,4462.700000000001,55
2806-MLNTI,0,2023-09-30,105.1,6892.2,52
5628-RKIFK,0,2023-09-30,101.55,6287.5599999999995,49
5760-WRAHC,0,2023-09-30,69.75,2644.96,22
1480-BKXGA,0,2023-09-30,116.05,10063.539999999999,72
9076-AXYIK,0,2023-09-30,102.1,7830.61,64
4933-IKULF,0,2023-09-30,20.65,741.15,17
3780-DDGSE,0,2023-09-30,76.05,3243.85,35
4612-SSVHJ,0,2023-09-30,81.45,2135.2,20
5756-OZRIO,0,2023-09-30,64.05,5991.24,61
4513-CXYIX,0,2023-09-30,80.7,8799.29,71
4332-MUOEZ,0,2023-09-30,94.3,2469.1,20
6705-LXORM,0,2023-09-30,70.05,329.70000000000005,5
4109-CYRBD,0,2023-09-30,51.6,2533.85,29
8606-CIQUL,0,2023-09-30,115.75,10725.31,72
0356-OBMAC,0,2023-09-30,99.9,6676.78,56
1297-VQDRP,0,2023-09-30,107.15,9613.28,68
4676-MQUEA,0,2023-09-30,101.9,5990.0,50
7025-WCBNE,0,2023-09-30,59.6,3448.66,47
6030-REHUX,0,2023-09-30,110.85,4483.16,28
6522-YRBXD,0,2023-09-30,94.55,4080.8,35
6689-VRRTK,0,2023-09-30,109.8,7049.35,44
7134-MJPDY,0,2023-09-30,102.85,7804.33,66
4881-JVQOD,0,2023-09-30,34.55,362.6,10
6797-UCJHZ,0,2023-09-30,104.6,8503.11,66
2469-DTSGX,0,2023-09-30,111.65,11169.77,72
4908-XAXAY,0,2023-09-30,89.85,6625.48,49
3509-GWQGF,0,2023-09-30,70.0,2634.12,24
3729-OWRVL,0,2023-09-30,110.35,10121.099999999999,65
7251-LJBQN,0,2023-09-30,103.75,5330.0,40
2682-KEVRP,0,2023-09-30,20.05,1173.58,22
9978-HYCIN,0,2023-09-30,84.95,6085.68,47
8329-UTMVM,0,2023-09-30,104.65,3892.5299999999997,27
6952-OMNWB,0,2023-09-30,80.35,7922.38,68
6549-YMFAW,0,2023-09-30,21.25,219.49,9
1307-TVUFB,0,2023-09-30,79.35,3911.52,42
7503-MIOGA,0,2023-09-30,89.85,10190.07,72
2499-AJYUA,0,2023-09-30,110.8,9023.45,72
6919-ELBGL,0,2023-09-30,114.95,9735.76,72
3966-HRMZA,0,2023-09-30,75.05,331.73,3
5671-RQRLP,0,2023-09-30,75.65,6566.629999999999,70
4785-NKHCX,0,2023-09-30,20.05,244.85,5
4250-WAROZ,0,2023-09-30,93.25,6955.35,60
3523-BRGUW,0,2023-09-30,19.3,1271.59,26
2123-AGEEN,0,2023-09-30,84.35,774.51,7
1258-YMZNM,0,2023-09-30,110.5,3823.12,27
6259-WJQLC,0,2023-09-30,81.1,2635.84,32
7508-SMHXL,0,2023-09-30,89.0,1267.6599999999999,15
3956-CJUST,0,2023-09-30,75.4,2128.81,23
4824-GUCBY,0,2023-09-30,81.7,2306.48,22
6630-UJZMY,0,2023-09-30,83.25,325.48,4
9904-EHEVJ,0,2023-09-30,91.35,3052.9300000000003,32
2826-DXLQO,0,2023-09-30,29.8,208.61999999999998,7
9489-UTFKA,0,2023-09-30,60.9,714.5699999999999,8
4849-PYRLQ,0,2023-09-30,73.25,6125.84,56
2858-EIMXH,0,2023-09-30,95.85,6592.17,53
6419-ZTTLE,0,2023-09-30,20.75,1501.6499999999999,23
8242-SOQUO,0,2023-09-30,84.7,422.40000000000003,5
7460-ITWWP,0,2023-09-30,86.1,5687.51,45
7868-TMWMZ,0,2023-09-30,110.0,8145.55,60
4829-ZLJTK,0,2023-09-30,112.4,9143.41,72
8883-GRDWQ,0,2023-09-30,54.0,1502.1000000000001,20
9845-PEEKO,0,2023-09-30,79.2,4952.02,59
1751-NCDLI,0,2023-09-30,98.85,4758.099999999999,46
2176-LVPNX,0,2023-09-30,89.85,9088.14,71
3452-ABWRL,0,2023-09-30,86.05,5937.36,47
1779-PWPMG,0,2023-09-30,114.65,8664.43,72
3082-WQRVY,0,2023-09-30,19.65,869.29,14
2460-NGXBJ,0,2023-09-30,75.2,1090.34,11
5268-DSMNQ,0,2023-09-30,97.95,6643.97,62
6242-MBHPK,0,2023-09-30,95.1,3289.29,23
4782-OSFXZ,0,2023-09-30,82.7,8495.83,71
1282-IHQAC,0,2023-09-30,44.05,3011.65,70
1641-RQDAY,0,2023-09-30,100.4,4792.37,32
5461-QKNTN,0,2023-09-30,94.3,4150.52,43
8089-UZWLX,0,2023-09-30,104.05,10811.61,71
4468-KAZHE,0,2023-09-30,60.0,1438.9499999999998,20
1543-LLLFT,0,2023-09-30,98.3,6200.14,61
6507-ZJSUR,0,2023-09-30,90.45,3224.1099999999997,23
9220-ZNKJI,0,2023-09-30,88.8,6631.85,55
0723-VSOBE,0,2023-09-30,34.2,1596.6,45
1004-NOZNR,0,2023-09-30,94.8,5856.22,56
1251-STYSZ,0,2023-09-30,80.25,368.7,4
9681-KYGYB,0,2023-09-30,88.2,5433.45,49
7005-CYUIL,0,2023-09-30,99.4,8038.71,71
2388-LAESQ,0,2023-09-30,114.85,10385.79,72
3108-PCCGG,0,2023-09-30,84.45,7103.6900000000005,72
6729-GDNGC,0,2023-09-30,80.7,2044.0,20
4238-HFHSN,0,2023-09-30,82.15,6524.400000000001,61
2692-BUCFV,0,2023-09-30,101.45,3199.71,29
5651-WYIPH,0,2023-09-30,49.85,1606.0900000000001,18
8752-GHJFU,0,2023-09-30,92.0,9183.8,71
6896-SRVYQ,0,2023-09-30,73.85,5293.040000000001,44
9052-VKDUW,0,2023-09-30,109.4,8221.95,65
2480-EJWYP,0,2023-09-30,97.8,8090.26,58
6806-YDEUL,0,2023-09-30,19.5,118.97999999999999,6
0222-CNVPT,0,2023-09-30,48.8,2555.05,52
6048-UWKAL,0,2023-09-30,105.4,8336.86,69
9290-SHCMB,0,2023-09-30,96.85,1582.3899999999999,13
2277-BKJKN,0,2023-09-30,99.2,8775.75,71
8016-ZMGMO,0,2023-09-30,70.85,7643.51,66
1728-CXQBE,0,2023-09-30,94.25,7574.5199999999995,64
0481-SUMCB,0,2023-09-30,102.15,6270.75,45
2811-POVEX,0,2023-09-30,88.45,2177.2400000000002,23
7905-NJMXS,0,2023-09-30,64.2,497.33,7
9957-YODKZ,0,2023-09-30,80.8,588.32,6
3223-DWFIO,0,2023-09-30,69.35,382.09,4
3292-PBZEJ,0,2023-09-30,111.4,1251.98,11
0993-OSGPT,0,2023-09-30,60.65,6733.299999999999,68
7108-DGVUU,0,2023-09-30,71.7,2233.35,21
9906-NHHVC,0,2023-09-30,53.5,3517.9,65
8152-UOBNY,0,2023-09-30,106.8,5877.95,50
7351-KYHQH,0,2023-09-30,64.95,548.39,7
6374-NTQLP,0,2023-09-30,104.1,8698.74,72
6267-DCFFZ,0,2023-09-30,90.05,4059.7,30
2439-LYPMQ,0,2023-09-30,102.6,4143.889999999999,38
7426-WEIJX,0,2023-09-30,80.95,5903.370000000001,60
3761-FLYZI,0,2023-09-30,108.8,10215.38,65
1060-ENTOF,0,2023-09-30,105.4,7214.490000000001,67
0999-QXNSA,0,2023-09-30,45.75,603.1800000000001,7
9365-SRSZE,0,2023-09-30,70.55,2737.14,27
4918-FYJNT,0,2023-09-30,90.45,6283.02,55
4854-CIDCF,0,2023-09-30,73.85,336.35,3
3280-MRDOF,0,2023-09-30,69.1,2670.42,30
6407-UTSLV,0,2023-09-30,83.8,229.65999999999997,2
5935-FCCNB,0,2023-09-30,94.2,2118.98,17
9705-IOVQQ,0,2023-09-30,99.0,6223.24,61
1320-REHCS,0,2023-09-30,110.75,7023.82,52
2057-BOYKM,0,2023-09-30,96.6,8849.98,72
0134-XWXCE,0,2023-09-30,74.85,3589.82,44
2307-FYNNL,0,2023-09-30,109.05,7359.53,65
5605-XNWEN,0,2023-09-30,25.0,3860.8999999999996,72
2519-LBNQL,0,2023-09-30,104.35,7675.22,60
8623-ULFNQ,0,2023-09-30,66.05,1919.01,26
7789-HKSBS,0,2023-09-30,105.2,6044.65,42
2070-XYMFH,0,2023-09-30,79.35,2020.4499999999998,23
5663-QBGIS,0,2023-09-30,98.35,10141.32,72
3402-XRIUO,0,2023-09-30,63.55,1760.6399999999999,22
8058-DMYRU,0,2023-09-30,90.05,5935.12,54
3537-RYBHH,0,2023-09-30,67.45,5450.1900000000005,47
0523-VNGTF,0,2023-09-30,50.5,2566.3,52
7105-MXJLL,0,2023-09-30,60.7,2042.52,26
7064-FRRSW,0,2023-09-30,99.0,5026.110000000001,48
1636-NTNCO,0,2023-09-30,50.95,207.35,4
3219-JQRSL,0,2023-09-30,89.1,8112.08,72
1845-CSBRZ,0,2023-09-30,85.35,2845.7799999999997,22
3723-BFBGR,0,2023-09-30,54.8,1609.1399999999999,24
5692-ICXLW,0,2023-09-30,90.7,4393.16,31
7020-OZKXZ,0,2023-09-30,75.5,862.04,9
0308-GIQJT,0,2023-09-30,105.75,7815.950000000001,71
8775-ERLNB,0,2023-09-30,74.3,92.14,1
8309-IEYJD,0,2023-09-30,70.6,133.20999999999998,1
7361-YPXFS,0,2023-09-30,64.45,2223.7599999999998,28
6557-BZXLQ,0,2023-09-30,69.65,1409.6999999999998,16
4832-VRBMR,0,2023-09-30,103.15,7874.7,65
7901-TBKJX,0,2023-09-30,101.05,5894.64,56
9919-FZDED,0,2023-09-30,84.1,7227.25,72
7206-PQBBZ,0,2023-09-30,70.2,1103.3200000000002,11
4079-VTGLK,0,2023-09-30,74.85,3396.75,30
2931-VUVJN,0,2023-09-30,94.05,6643.16,59
2878-RMWXY,0,2023-09-30,102.65,9602.3,72
7375-WMVMT,0,2023-09-30,95.5,6794.48,71
7622-FWGEW,0,2023-09-30,85.65,6598.53,56
0380-NEAVX,0,2023-09-30,99.85,4533.15,34
8495-LJDFO,0,2023-09-30,108.95,8574.34,64
1302-UHBDD,0,2023-09-30,89.95,2617.65,20
3597-YASZG,0,2023-09-30,104.45,10103.150000000001,70
3420-ZDBMA,0,2023-09-30,71.45,457.25,5
3398-GCPMU,0,2023-09-30,89.55,6864.29,72
1013-QCWAM,0,2023-09-30,100.8,8542.71,66
0336-PIKEI,0,2023-09-30,74.4,5880.19,72
7322-OCWHC,0,2023-09-30,93.05,6831.53,72
5732-IKGQH,0,2023-09-30,104.45,7509.25,52
0093-EXYQL,0,2023-09-30,91.55,5439.2,40
9168-INPSZ,0,2023-09-30,104.15,5412.17,44
0015-UOCOJ,0,2023-09-30,48.2,414.06,7
5334-AFQJB,0,2023-09-30,25.1,1960.5400000000002,72
2754-SDJRD,0,2023-09-30,100.15,1227.4299999999998,8
1465-LNTLJ,0,2023-09-30,64.4,786.26,8
4706-DGAHW,0,2023-09-30,45.2,94.54,1
8552-OBVRU,0,2023-09-30,104.5,5711.25,48
9776-OJUZI,0,2023-09-30,95.45,8329.95,65
0869-PAPRP,0,2023-09-30,85.7,3269.24,26
4238-JSSWH,0,2023-09-30,102.05,5032.1,35
9121-PHQSR,0,2023-09-30,85.05,2165.71,16
9796-MVYXX,0,2023-09-30,39.7,692.35,14
7268-IGMFD,0,2023-09-30,93.9,1778.46,18
0013-SMEOE,0,2023-09-30,109.7,8611.41,71
2573-GYRUU,0,2023-09-30,91.05,5579.87,48
6486-LHTMA,0,2023-09-30,90.7,4207.5599999999995,31
4083-BFNYK,0,2023-09-30,95.0,5554.41,38
1089-HDMKP,0,2023-09-30,54.55,731.71,11
0141-YEAYS,0,2023-09-30,86.45,2481.2400000000002,27
9603-OAIHC,0,2023-09-30,70.05,73.02,1
8406-LNMHF,0,2023-09-30,82.95,5151.54,59
0023-UYUPN,0,2023-09-30,25.2,2877.8,50
6360-SVNWV,0,2023-09-30,73.55,3566.5299999999997,31
9050-IKDZA,0,2023-09-30,81.5,212.45000000000002,2
1197-BVMVG,0,2023-09-30,74.45,311.61,4
5198-EFNBM,0,2023-09-30,90.65,7857.139999999999,57
7516-GMHUV,0,2023-09-30,105.05,7208.3,50
6614-YWYSC,0,2023-09-30,25.0,2669.29,61
8735-SDUFN,0,2023-09-30,24.3,2403.66,72
7016-NVRIC,0,2023-09-30,90.1,3585.5699999999997,29
9825-YCXWZ,0,2023-09-30,101.1,4615.21,41
2000-DHJUY,0,2023-09-30,92.2,7781.35,70
9796-BPKIW,0,2023-09-30,69.95,902.94,8
9137-NOQKA,0,2023-09-30,19.2,51.260000000000005,2
7748-UMTRK,0,2023-09-30,101.3,4097.1,30
6463-MVYRY,0,2023-09-30,69.85,4643.11,57
4526-ZJJTM,0,2023-09-30,88.4,2677.15,25
5315-CKEQK,0,2023-09-30,51.0,1593.6799999999998,28
0907-HQNTS,0,2023-09-30,113.0,11221.6,70
8250-ZNGGW,0,2023-09-30,59.9,527.8000000000001,5
8166-ORCHU,0,2023-09-30,93.55,4525.32,33
1855-CFULU,0,2023-09-30,20.05,259.37,4
8628-MFKAX,0,2023-09-30,116.75,9339.05,72
9508-ILZDG,0,2023-09-30,96.35,3674.07,34
6128-AQBMT,0,2023-09-30,53.95,2215.4,41
4295-YURET,0,2023-09-30,72.6,4556.43,56
7693-QPEFS,0,2023-09-30,72.95,6023.63,52
0924-BJCRC,0,2023-09-30,89.45,6785.400000000001,60
5533-NHFRF,0,2023-09-30,44.4,265.8,7
4360-QRAVE,0,2023-09-30,36.65,1315.0,37
8433-WPJTV,0,2023-09-30,103.9,6869.8,65
5387-ASZNZ,0,2023-09-30,63.85,6582.030000000001,66
2277-DJJDL,0,2023-09-30,99.0,6791.9,60
6963-EZQEE,0,2023-09-30,88.55,9172.3,70
2452-KDRRH,0,2023-09-30,101.4,9444.0,67
5248-RPYWW,0,2023-09-30,90.15,7427.8099999999995,72
7923-IYJWY,0,2023-09-30,116.1,10865.37,67
1658-TJVOA,0,2023-09-30,74.1,526.92,6
0674-DGMAQ,0,2023-09-30,93.5,4364.08,32
2761-XECQW,0,2023-09-30,43.35,371.4,8
8059-UDZFY,0,2023-09-30,105.35,3885.8,33
7740-BTPUX,0,2023-09-30,113.6,7002.75,55
8648-PFRMP,0,2023-09-30,46.35,672.7,14
8996-ZROXE,0,2023-09-30,53.5,4656.88,57
2207-QPJED,0,2023-09-30,90.0,3948.95,37
0516-QREYC,0,2023-09-30,20.3,901.31,24
3865-QBWSJ,0,2023-09-30,80.45,4877.59,38
5857-TYBCJ,0,2023-09-30,89.2,4684.8,44
4176-RELJR,0,2023-09-30,25.1,2656.38,67
7924-GJZFI,0,2023-09-30,69.3,2777.85,25
5897-ZYEKH,0,2023-09-30,105.6,7910.12,67
5456-ITGIC,0,2023-09-30,64.45,4641.1,72
8070-AAWZP,0,2023-09-30,34.25,828.2,24
6860-YRJZP,0,2023-09-30,74.05,1036.38,9
9391-DXGGG,0,2023-09-30,89.15,5547.91,44
9844-FELAJ,0,2023-09-30,107.9,8153.85,70
8395-ETZKQ,0,2023-09-30,19.5,3583.0699999999997,68
8336-TAVKX,0,2023-09-30,78.45,6821.29,72
0581-BXBUB,0,2023-09-30,72.75,460.43,4
5150-ITWWB,0,2023-09-30,94.85,449.09000000000003,3
9281-OFDMF,0,2023-09-30,90.7,4195.59,39
7636-OWBPG,0,2023-09-30,29.35,342.21999999999997,12
0549-CYCQN,0,2023-09-30,79.6,5228.889999999999,51
0928-JMXNP,0,2023-09-30,29.9,118.25,4
3629-ZNKXA,0,2023-09-30,101.8,2108.72,17
4827-LTQRJ,0,2023-09-30,110.6,10139.93,66
0136-IFMYD,0,2023-09-30,109.95,8904.54,69
5144-TVGLP,0,2023-09-30,94.75,5391.66,38
9659-ZTWSM,0,2023-09-30,107.35,7531.53,66
2195-VVRJF,0,2023-09-30,59.1,1083.14,18
1125-SNVCK,0,2023-09-30,43.8,3832.4500000000003,49
2545-EBUPK,0,2023-09-30,84.05,229.85000000000002,2
2172-EJXVF,0,2023-09-30,105.9,9433.61,71
8659-HDIYE,0,2023-09-30,74.65,6595.110000000001,64
4680-KUTAJ,0,2023-09-30,55.6,596.5099999999999,11
2883-ILGWO,0,2023-09-30,104.9,7833.1,57
1167-OYZJF,0,2023-09-30,20.05,4565.37,67
4806-DXQCE,0,2023-09-30,113.65,10167.59,70
5996-NRVXR,0,2023-09-30,98.15,4694.91,40
0100-DUVFC,0,2023-09-30,104.8,10067.14,70
5397-TUPSH,0,2023-09-30,70.95,6411.969999999999,65
6773-LQTVT,0,2023-09-30,35.65,1000.08,29
9402-ORRAH,0,2023-09-30,91.5,1945.1899999999998,15
4840-ORQXB,0,2023-09-30,104.75,7352.67,56
3982-DQLUS,0,2023-09-30,85.75,6279.5599999999995,65
3756-VNWDH,0,2023-09-30,100.75,8759.849999999999,65
2921-XWDJH,0,2023-09-30,83.45,3252.13,38
9799-CAYJJ,0,2023-09-30,69.3,219.04000000000002,2
6814-ZPWFQ,0,2023-09-30,25.0,1419.31,51
5019-GQVCR,0,2023-09-30,84.85,4024.43,43
2880-FPNAE,0,2023-09-30,74.2,154.68,2
1568-BEKZM,0,2023-09-30,90.05,7178.299999999999,70
2045-BMBTJ,0,2023-09-30,59.45,1884.65,33
6741-EGCBI,0,2023-09-30,90.5,2717.0499999999997,30
1730-ZMAME,0,2023-09-30,79.5,4220.84,32
5913-INRQV,0,2023-09-30,90.15,4029.46,34
6185-TASNN,0,2023-09-30,46.3,57.809999999999995,1
1925-LFCZZ,0,2023-09-30,50.05,2743.45,55
8707-RMEZH,0,2023-09-30,87.3,8439.5,69
9373-WSLOY,0,2023-09-30,50.0,1750.85,33
9819-FBNSV,0,2023-09-30,72.25,3446.43,37
9544-PYPSJ,0,2023-09-30,96.1,9006.470000000001,62
3878-AVSOQ,0,2023-09-30,71.25,98.85,1
3258-SYSWS,0,2023-09-30,113.8,9622.04,72
0512-FLFDW,0,2023-09-30,100.5,7689.8,60
2107-FBPTK,0,2023-09-30,104.1,4379.0,30
1016-DJTSV,0,2023-09-30,69.7,907.6500000000001,8
5699-BNCAS,0,2023-09-30,24.65,2104.0,71
2900-PHPLN,0,2023-09-30,19.55,2575.05,70
4039-PIMHX,0,2023-09-30,49.8,2480.23,49
7826-VVKWT,0,2023-09-30,96.55,2762.17,24
5288-AHOUP,0,2023-09-30,78.5,1331.58,11
7134-HBPBS,0,2023-09-30,108.1,9708.69,72
4415-WNGVR,0,2023-09-30,79.2,1409.65,12
1309-XGFSN,0,2023-09-30,80.85,4445.63,52
0650-BWOZN,0,2023-09-30,73.55,1494.63,18
4304-XUMGI,0,2023-09-30,75.15,5467.45,50
9481-IEBZY,0,2023-09-30,112.9,10263.1,72
1080-BWSYE,0,2023-09-30,25.65,3624.3199999999997,64
3786-WOVKF,0,2023-09-30,106.85,8342.6,72
5816-SCGFC,0,2023-09-30,51.3,496.42,7
9278-VZKCD,0,2023-09-30,109.1,5861.67,52
8261-GWDBQ,0,2023-09-30,116.05,7169.5,60
6173-GOLSU,0,2023-09-30,94.65,6561.4,67
8720-RQSBJ,0,2023-09-30,44.0,72.67,1
7225-CBZPL,0,2023-09-30,94.8,2353.38,17
3692-JHONH,0,2023-09-30,106.5,7154.33,52
1200-TUZHR,0,2023-09-30,85.2,1052.79,8
7130-CTCUS,0,2023-09-30,54.55,1393.58,16
0420-HLGXF,0,2023-09-30,99.75,4427.17,39
3657-COGMW,0,2023-09-30,108.1,6411.82,52
4334-HOWRP,0,2023-09-30,64.95,4576.0,72
4098-NAUKP,0,2023-09-30,84.65,7064.68,68
3308-JSGML,0,2023-09-30,64.05,3886.85,59
6199-IWKGC,0,2023-09-30,100.25,5741.01,46
2675-DHUTR,0,2023-09-30,98.9,7585.08,58
7446-YPODE,0,2023-09-30,60.25,1314.58,11
9522-BNTHX,0,2023-09-30,56.25,1765.95,34
0531-ZZJWQ,0,2023-09-30,74.0,6411.9,55
2688-BHGOG,0,2023-09-30,79.55,952.1999999999999,9
0916-QOFDP,0,2023-09-30,95.8,1547.76,14
8910-LEDAG,0,2023-09-30,71.55,2868.67,34
3452-GWUIN,0,2023-09-30,94.95,2132.08,19
7278-CKDNC,0,2023-09-30,80.5,3195.5699999999997,24
8450-UYIBU,0,2023-09-30,39.85,1434.6,35
3836-FZSDJ,0,2023-09-30,24.85,3476.49,71
0187-QSXOE,0,2023-09-30,89.0,899.24,7
7733-UDMTP,0,2023-09-30,55.0,3094.05,57
6904-JLBGY,0,2023-09-30,117.35,9511.93,72
6917-YACBP,0,2023-09-30,89.75,7005.53,59
4223-WOZCM,0,2023-09-30,49.95,183.04,2
5917-RYRMG,0,2023-09-30,19.8,1416.18,32
8224-DWCKX,0,2023-09-30,73.3,1348.85,12
1768-HNVGJ,0,2023-09-30,70.05,3893.1499999999996,45
4395-PZMSN,0,2023-09-30,85.55,500.4,5
5446-DKWYW,0,2023-09-30,65.2,6362.960000000001,61
8107-KNCIM,0,2023-09-30,75.1,1649.79,14
5451-YHYPW,0,2023-09-30,115.75,11795.78,72
7629-WFGLW,0,2023-09-30,95.65,6096.84,56
8818-DOPVL,0,2023-09-30,104.45,6720.890000000001,46
7044-YAACC,0,2023-09-30,70.2,273.72,4
8189-XRIKE,0,2023-09-30,90.95,3882.6399999999994,32
3740-RLMVT,0,2023-09-30,60.95,6920.9,67
2186-QZEYA,0,2023-09-30,58.55,1943.3700000000001,29
5599-HVLTW,0,2023-09-30,80.35,1128.1499999999999,14
9208-OLGAQ,0,2023-09-30,84.95,1971.49,18
3244-CQPHU,0,2023-09-30,110.1,8718.529999999999,72
2674-MLXMN,0,2023-09-30,99.65,9387.38,71
9708-HPXWZ,0,2023-09-30,45.4,214.75,5
5792-JALQC,0,2023-09-30,59.85,4852.09,52
2675-OTVVJ,0,2023-09-30,89.45,4203.93,31
0537-QYZZN,0,2023-09-30,79.85,1955.19,24
3340-QBBFM,0,2023-09-30,54.1,3689.5199999999995,36
2277-VWCNI,0,2023-09-30,48.75,304.37,4
7576-JMYWV,0,2023-09-30,110.2,5911.42,46
5227-JSCFE,0,2023-09-30,46.35,3334.76,71
1608-GMEWB,0,2023-09-30,93.9,4904.5,45
2665-NPTGL,0,2023-09-30,98.1,2951.6899999999996,26
0442-ZXKVS,0,2023-09-30,115.6,8791.39,54
0575-CUQOV,0,2023-09-30,97.95,6890.0,60
5329-KRDTM,0,2023-09-30,77.35,7821.21,72
0707-HOVVN,0,2023-09-30,75.5,8521.55,70
9518-XXBXE,0,2023-09-30,75.3,971.75,10
0423-UDIJQ,0,2023-09-30,49.2,511.89,9
9029-FEGVJ,0,2023-09-30,79.3,2639.44,32
8999-XXGNS,0,2023-09-30,105.75,9016.65,72
0471-ARVMX,0,2023-09-30,104.85,7722.78,62
7524-VRLPL,0,2023-09-30,74.1,5952.84,69
4884-TVUQF,0,2023-09-30,101.3,7882.33,57
8065-BVEPF,0,2023-09-30,99.1,7681.099999999999,65
6350-XFYGW,0,2023-09-30,94.75,498.4,4
8755-IWJHN,0,2023-09-30,95.35,9825.79,69
4480-QQRHC,0,2023-09-30,74.05,617.59,8
0929-PECLO,0,2023-09-30,89.6,8172.2,63
9470-YFUYI,0,2023-09-30,71.0,5817.950000000001,71
7402-EYFXX,0,2023-09-30,93.6,3055.14,26
1986-PHGZF,0,2023-09-30,58.4,1817.02,18
8024-XNAFQ,0,2023-09-30,107.4,10003.07,72
2988-GBIVW,0,2023-09-30,90.85,9165.1,70
5956-YHHRX,0,2023-09-30,104.35,2924.96,21
6008-NAIXK,0,2023-09-30,55.45,2966.95,54
4007-NHVHI,0,2023-09-30,96.85,7833.17,56
8979-CAMGB,0,2023-09-30,102.1,7332.58,64
7813-ZGGAW,0,2023-09-30,96.6,3353.7999999999997,31
6583-KQJLK,0,2023-09-30,94.65,1852.65,15
6139-ZZRBQ,0,2023-09-30,20.05,1517.4099999999999,64
7594-LZNWR,0,2023-09-30,69.15,2736.14,34
3996-ZNWYK,0,2023-09-30,19.8,3668.9700000000003,71
8760-ZRHKE,0,2023-09-30,69.2,8432.39,71
5216-WASFJ,0,2023-09-30,84.85,2797.7000000000003,31
4948-WBBKL,0,2023-09-30,74.9,4155.969999999999,36
8348-JLBUG,0,2023-09-30,80.3,5969.38,64
3339-EAQNV,0,2023-09-30,97.25,7941.660000000001,72
5730-RIITO,0,2023-09-30,33.45,1540.25,43
7515-LODFU,0,2023-09-30,20.3,2779.08,69
8041-TMEID,0,2023-09-30,108.5,9330.46,63
6941-KXRRV,0,2023-09-30,58.95,4442.34,48
4501-UYKBC,0,2023-09-30,69.1,3993.1899999999996,46
5304-EFJLP,0,2023-09-30,111.65,9351.09,72
8875-AKBYH,0,2023-09-30,84.35,2265.4,20
0533-UCAAU,0,2023-09-30,71.1,6885.22,57
1394-SUIUH,0,2023-09-30,85.15,5625.86,44
8565-WUXZU,0,2023-09-30,84.8,6538.37,72
2055-BFOCC,0,2023-09-30,84.0,7890.5,63
4584-LBNMK,0,2023-09-30,24.7,3195.2999999999997,45
3898-GUYTS,0,2023-09-30,97.05,4955.2,45
3703-KBKZP,0,2023-09-30,74.45,1613.6699999999998,16
5117-IFGPS,0,2023-09-30,84.3,3423.5,29
2197-OMWGI,0,2023-09-30,53.0,3656.25,68
